Date,Open,High,Low,Close,Adj Close,Volume
2019-11-27,223.449997,224.279999,221.860001,222.949997,221.699997,1614600
2019-11-29,220.880005,222.000000,220.410004,221.350006,221.350006,770400
2019-12-02,220.970001,221.800003,217.080002,217.639999,217.639999,2118500
2019-12-03,215.429993,215.429993,210.000000,212.240005,212.240005,3207100
2019-12-04,213.539993,216.990005,212.380005,215.940002,215.940002,1583600
2019-12-05,217.149994,217.630005,215.419998,217.139999,217.139999,1329300
2019-12-06,219.949997,225.399994,218.820007,224.610001,224.610001,4229400
2019-12-09,224.610001,224.649994,221.770004,221.809998,221.809998,2134600
2019-12-10,221.669998,222.880005,220.550003,221.880005,221.880005,1854100
2019-12-11,222.250000,222.850006,220.839996,221.190002,221.190002,1778600
2019-12-12,221.910004,226.779999,220.600006,226.050003,226.050003,2974300
2019-12-13,226.720001,227.990005,223.699997,225.000000,225.000000,1908200
2019-12-16,228.500000,230.699997,227.869995,228.039993,228.039993,3218400
2019-12-17,230.000000,232.070007,228.800003,231.149994,231.149994,3590000
2019-12-18,231.970001,232.199997,229.940002,230.449997,230.449997,2280800
2019-12-19,230.949997,231.389999,228.960007,229.940002,229.940002,2418100
2019-12-20,230.960007,231.289993,228.619995,228.929993,228.929993,3715500
2019-12-23,229.660004,230.479996,228.410004,229.089996,229.089996,1670400
2019-12-24,228.979996,229.949997,228.369995,229.910004,229.910004,467700
