Date,Open,High,Low,Close,Adj Close,Volume
2018-12-26,232.699997,243.369995,231.809998,243.350006,239.303040,4159300
2018-12-27,239.100006,245.970001,235.240005,245.970001,241.879486,4295800
2018-12-28,246.710007,249.789993,244.809998,246.240005,242.144989,3312700
2018-12-31,248.059998,250.279999,246.940002,249.119995,244.977097,3123200
2019-01-02,245.000000,246.350006,241.470001,243.490005,239.440720,4063600
2019-01-03,243.479996,243.479996,236.130005,236.850006,232.911148,4623200
2019-01-04,239.800003,243.460007,238.800003,239.619995,235.635086,5367600
2019-01-07,240.399994,241.979996,238.229996,240.080002,236.087433,4133000
2019-01-08,242.330002,244.789993,239.710007,243.289993,239.244034,3618600
2019-01-09,244.759995,246.630005,242.059998,243.639999,239.588226,3425400
2019-01-10,242.080002,245.139999,241.410004,244.869995,240.797745,3374100
2019-01-11,243.449997,247.759995,243.270004,247.669998,243.551208,3967100
2019-01-14,246.589996,249.919998,246.110001,248.059998,243.934738,4955500
2019-01-15,250.000000,256.920013,247.000000,256.869995,252.598206,5325600
2019-01-16,258.730011,262.190002,258.170013,261.459991,257.111877,6069400
2019-01-17,260.989990,261.739990,257.890015,259.769989,255.449966,3583600
2019-01-18,262.600006,266.260010,260.420013,265.500000,261.084686,4844800
2019-01-22,264.059998,267.500000,263.739990,265.690002,261.271545,4052700
2019-01-23,267.750000,269.470001,263.670013,267.019989,262.579407,2971100
2019-01-24,266.799988,268.160004,264.260010,266.130005,261.704224,2927300
2019-01-25,268.799988,270.410004,265.700012,268.049988,263.592285,2809100
2019-01-28,266.899994,266.929993,264.609985,266.769989,262.333557,2837300
2019-01-29,266.000000,268.450012,265.440002,267.339996,262.894073,2173000
2019-01-30,269.690002,272.440002,267.190002,270.369995,265.873718,3659000
2019-01-31,270.480011,271.739990,268.989990,270.200012,265.706543,4055100
2019-02-01,268.470001,269.390015,266.029999,268.720001,264.251099,3946800
2019-02-04,268.309998,268.690002,264.269989,268.209991,263.749603,3398900
2019-02-05,270.119995,272.089996,265.839996,266.309998,261.881195,3597000
2019-02-06,265.140015,269.929993,264.980011,269.500000,265.018158,2570000
2019-02-07,268.640015,270.579987,267.260010,269.000000,264.526459,2458200
2019-02-08,267.500000,268.700012,260.320007,261.899994,257.544556,4547000
2019-02-11,261.170013,261.179993,256.339996,257.140015,252.863739,4856200
2019-02-12,259.220001,264.000000,256.920013,263.500000,259.117950,4327900
2019-02-13,263.519989,266.290009,263.149994,263.799988,259.412933,3066400
2019-02-14,263.239990,267.070007,262.709991,265.329987,260.917511,3015300
2019-02-15,267.790009,271.130005,266.619995,271.130005,266.621063,3673700
2019-02-19,271.170013,272.489990,269.279999,270.410004,265.913055,2486700
2019-02-20,269.209991,270.589996,268.179993,269.510010,265.028046,2802800
2019-02-21,269.470001,269.940002,265.100006,266.399994,261.969696,2554300
2019-02-22,266.500000,268.390015,265.950012,267.109985,262.667908,3191100
2019-02-25,267.579987,268.170013,264.380005,264.600006,260.199646,3679100
2019-02-26,264.660004,265.429993,262.799988,262.980011,258.606598,3212900
2019-02-27,261.609985,261.609985,248.940002,250.080002,245.921143,8952900
2019-02-28,249.699997,251.949997,239.149994,242.220001,238.191849,11034300
2019-03-01,243.559998,248.000000,243.559998,246.149994,242.056473,6921300
2019-03-04,248.119995,248.449997,234.509995,236.020004,232.094955,8646300
2019-03-05,236.529999,243.199997,234.940002,241.429993,237.414963,6924500
2019-03-06,241.740005,241.740005,237.029999,239.070007,235.094238,4878700
2019-03-07,240.300003,241.179993,235.550003,236.699997,232.763626,5033500
2019-03-08,235.149994,239.410004,234.639999,237.289993,234.234451,4921700
2019-03-11,239.210007,244.020004,236.419998,243.149994,240.018982,4539600
2019-03-12,244.949997,247.479996,243.740005,245.880005,242.713852,4235800
2019-03-13,247.960007,252.759995,247.080002,252.250000,249.001816,4881600
