Date,Open,High,Low,Close,Adj Close,Volume
2019-02-20,72.980003,73.260002,71.540001,71.800003,70.030594,7882400
2019-02-21,71.620003,71.699997,70.260002,70.470001,68.733368,4482200
2019-02-22,70.430000,70.599998,69.820000,70.430000,68.694351,4928700
2019-02-25,70.930000,71.660004,70.739998,71.309998,69.552666,4308200
2019-02-26,71.510002,71.720001,70.879997,71.480003,69.718483,3498700
2019-02-27,71.089996,71.589996,70.889999,71.370003,69.611191,3959900
2019-02-28,71.410004,71.879997,70.970001,71.190002,69.435623,7775000
2019-03-01,70.849998,71.180000,66.080002,66.610001,64.968491,10298900
2019-03-04,66.959999,67.000000,64.290001,64.739998,63.144573,10870500
2019-03-05,64.860001,65.050003,62.970001,63.400002,61.837601,11956100
2019-03-06,63.520000,63.750000,60.889999,61.099998,59.594273,15392500
2019-03-07,60.970001,61.160000,59.570000,59.790001,58.316559,9695800
2019-03-08,59.869999,60.820000,59.330002,59.900002,58.423851,9909500
2019-03-11,60.189999,61.090000,59.840000,60.680000,59.184628,5638000
2019-03-12,60.970001,61.230000,60.680000,61.000000,59.496742,5638400
2019-03-13,61.400002,61.970001,61.020000,61.900002,60.374569,5720000
2019-03-14,62.029999,62.369999,61.470001,61.820000,60.296532,5792300
2019-03-15,61.959999,62.689999,61.709999,62.630001,61.086575,9773500
2019-03-18,62.709999,63.090000,62.310001,63.080002,61.525486,5296800
2019-03-19,63.450001,64.180000,63.290001,63.770000,62.198479,5880900
2019-03-20,63.630001,63.790001,62.520000,62.790001,61.242626,5171700
2019-03-21,62.700001,63.810001,62.439999,63.599998,62.032669,3795200
2019-03-22,63.630001,63.939999,62.389999,62.410000,60.871994,4855400
2019-03-25,62.330002,62.400002,61.349998,61.689999,60.169739,4567200
2019-03-26,61.860001,62.770000,61.619999,61.919998,60.394070,5582400
2019-03-27,61.700001,62.310001,61.139999,62.230000,60.696430,5180900
2019-03-28,62.340000,63.450001,62.290001,62.509998,60.969532,5768300
2019-03-29,62.750000,63.759998,62.639999,63.270000,61.710800,4993100
2019-04-01,63.549999,64.110001,63.139999,63.490002,61.925381,6328600
2019-04-02,55.840000,56.439999,55.000000,55.360001,53.995731,36877800
2019-04-03,55.540001,55.700001,54.480000,54.840000,53.488548,17901900
2019-04-04,54.810001,55.000000,53.849998,54.150002,52.815556,14150500
2019-04-05,54.360001,55.220001,54.299999,54.689999,53.342239,10509500
2019-04-08,54.720001,55.400002,54.500000,55.060001,53.703125,7121000
2019-04-09,54.779999,55.029999,54.360001,54.500000,53.156925,8987700
2019-04-10,54.509998,54.730000,54.360001,54.509998,53.166679,5483200
2019-04-11,54.590000,54.799999,53.320000,53.439999,52.123043,8194100
2019-04-12,53.779999,54.000000,53.400002,53.450001,52.132805,7298800
2019-04-15,53.570000,54.459999,53.570000,54.240002,52.903332,5963500
2019-04-16,54.570000,54.959999,53.970001,54.840000,53.488548,7912100
2019-04-17,55.000000,55.250000,54.080002,55.139999,53.781155,10103100
2019-04-18,55.220001,55.380001,54.580002,54.630001,53.283726,7991300
2019-04-22,54.590000,54.919998,54.080002,54.099998,52.766781,5445800
2019-04-23,54.310001,54.349998,53.169998,53.220001,51.908470,8327000
2019-04-24,53.189999,53.990002,53.189999,53.470001,52.152309,5997200
2019-04-25,53.340000,53.419998,52.639999,52.680000,51.381779,6641200
2019-04-26,52.720001,52.959999,52.250000,52.849998,51.547588,7253700
2019-04-29,52.919998,53.709999,52.779999,53.560001,52.240093,5095200
2019-04-30,53.669998,53.869999,53.040001,53.570000,52.249847,8175400
2019-05-01,53.570000,54.099998,53.500000,53.680000,52.357132,5954200
2019-05-02,53.810001,53.900002,52.980000,53.790001,52.464428,5301800
2019-05-03,54.180000,54.330002,53.840000,54.080002,52.747276,5517000
2019-05-06,53.720001,54.099998,53.139999,53.919998,52.591217,5520900
2019-05-07,53.500000,53.869999,52.669998,52.939999,51.635368,6446200
2019-05-08,52.950001,53.849998,52.389999,53.500000,52.181572,5347400
2019-05-09,53.240002,53.810001,52.669998,53.560001,52.240093,4661200
2019-05-10,53.480000,53.599998,52.520000,53.419998,52.103535,5039100
2019-05-13,52.939999,53.090000,51.959999,52.119999,50.835575,5670200
2019-05-14,52.230000,53.090000,52.049999,52.580002,51.284241,5458500
2019-05-15,52.230000,52.959999,51.790001,52.740002,51.440296,4570200
2019-05-16,53.000000,53.439999,52.310001,52.500000,51.206215,4722300
2019-05-17,52.230000,52.840000,51.930000,52.270000,51.412769,4812300
2019-05-20,52.029999,52.720001,51.869999,52.259998,51.402927,4641700
2019-05-21,52.400002,52.849998,52.169998,52.759998,51.894730,4267700
2019-05-22,52.770000,53.009998,52.389999,52.939999,52.071777,3372200
2019-05-23,52.490002,52.500000,51.360001,51.610001,50.763592,5041400
2019-05-24,51.779999,51.840000,51.160000,51.770000,50.920971,4296000
2019-05-28,51.840000,52.279999,51.630001,51.720001,50.871792,6457800
2019-05-29,51.570000,51.599998,50.790001,51.130001,50.291466,4208800
2019-05-30,51.230000,51.290001,50.200001,50.549999,49.720978,3844400
2019-05-31,50.290001,50.310001,49.310001,49.340000,48.530819,6568200
2019-06-03,49.520000,50.650002,49.520000,49.910000,49.091473,6024200
2019-06-04,50.500000,51.630001,50.349998,51.500000,50.655396,5978000
2019-06-05,51.830002,51.869999,50.500000,50.799999,49.966877,4507500
2019-06-06,50.919998,51.160000,50.380001,50.980000,50.143925,3418200
2019-06-07,51.240002,52.099998,50.799999,51.970001,51.117687,4217700
2019-06-10,52.099998,52.689999,51.869999,52.290001,51.432442,3673800
2019-06-11,52.610001,53.259998,52.560001,52.880001,52.012768,4503900
2019-06-12,52.950001,52.950001,51.650002,52.119999,51.265224,4212100
2019-06-13,52.400002,53.020000,52.299999,52.889999,52.022598,3329000
2019-06-14,52.869999,53.049999,52.130001,52.570000,51.707848,3246300
2019-06-17,52.570000,53.160000,52.130001,52.810001,51.943913,4108700
2019-06-18,53.279999,53.930000,52.669998,52.799999,51.934074,5977900
2019-06-19,52.990002,53.259998,52.509998,52.900002,52.032436,4959100
2019-06-20,52.930000,53.509998,52.509998,52.880001,52.012768,6157600
2019-06-21,52.770000,53.349998,52.430000,52.450001,51.589817,13972800
2019-06-24,52.349998,52.590000,51.779999,51.950001,51.098019,6725500
2019-06-25,51.849998,53.480000,51.459999,52.950001,52.081615,8534100
2019-06-26,53.060001,53.119999,52.290001,52.380001,51.520966,5951100
2019-06-27,53.700001,55.189999,53.500000,54.520000,53.625866,12144500
2019-06-28,54.470001,54.790001,53.849998,54.669998,53.773407,10395400
2019-07-01,55.360001,55.680000,54.320000,54.650002,53.753738,5721500
2019-07-02,54.700001,55.150002,54.189999,54.959999,54.058651,5108100
2019-07-03,55.070000,55.500000,54.849998,55.189999,54.284882,3990500
2019-07-05,55.110001,55.570000,54.750000,55.189999,54.284882,4120600
2019-07-08,55.169998,55.520000,54.889999,55.430000,54.520947,3819600
2019-07-09,55.349998,55.779999,55.130001,55.500000,54.589794,3517000
2019-07-10,55.779999,56.150002,55.400002,55.570000,54.658649,5217900
2019-07-11,56.560001,56.950001,55.290001,55.619999,54.707829,7161300
2019-07-12,56.250000,56.259998,55.560001,55.740002,54.825863,3826100
2019-07-15,55.959999,56.160000,55.740002,55.889999,54.973400,3581100
2019-07-16,56.080002,56.150002,55.689999,55.810001,54.894714,3661100
2019-07-17,55.689999,55.799999,54.259998,54.520000,53.625866,5185600
2019-07-18,54.299999,54.959999,53.820000,54.820000,53.920948,4249200
2019-07-19,54.860001,55.110001,54.369999,54.439999,53.547180,3639600
2019-07-22,54.660000,54.660000,53.660000,53.939999,53.055382,3944900
2019-07-23,54.139999,54.880001,53.740002,54.650002,53.753738,4583100
2019-07-24,54.639999,55.209999,54.259998,55.200001,54.294716,4000500
2019-07-25,55.200001,55.250000,54.500000,54.759998,53.861927,3071700
2019-07-26,54.860001,55.139999,54.580002,55.049999,54.147175,3009300
2019-07-29,55.090000,55.540001,54.970001,55.119999,54.216026,2793100
2019-07-30,54.990002,55.650002,54.610001,55.400002,54.491436,2774000
2019-07-31,55.279999,55.450001,53.790001,54.490002,53.596363,6642200
2019-08-01,54.599998,55.770000,53.900002,54.070000,53.183250,5920900
2019-08-02,54.189999,54.349998,53.070000,53.680000,52.799644,4524000
2019-08-05,53.470001,53.590000,51.660000,51.869999,51.019329,6751700
2019-08-06,52.000000,52.250000,50.790001,51.450001,50.606216,6742300
2019-08-07,51.040001,52.610001,50.090000,52.480000,51.619324,6258400
2019-08-08,52.660000,53.029999,52.349998,53.020000,52.150471,3400300
2019-08-09,52.820000,53.049999,52.330002,52.790001,51.924240,2915900
2019-08-12,52.779999,52.889999,51.680000,52.000000,51.147198,3729300
2019-08-13,51.939999,53.900002,51.509998,53.070000,52.199650,5257300
2019-08-14,52.439999,52.439999,50.360001,50.410000,49.583275,6193600
2019-08-15,50.799999,50.810001,49.119999,49.290001,48.481640,6285300
2019-08-16,49.630001,50.740002,49.500000,50.480000,49.652122,4333800
2019-08-19,50.630001,51.439999,50.610001,51.160000,50.781712,5127600
2019-08-20,51.209999,51.529999,50.630001,50.669998,50.295330,3312000
2019-08-21,51.040001,51.669998,50.779999,50.900002,50.523636,2962100
2019-08-22,51.150002,51.400002,50.669998,50.950001,50.573265,3772700
2019-08-23,50.540001,51.020000,49.139999,49.320000,48.955315,5945400
2019-08-26,49.980000,50.130001,49.560001,50.040001,49.669991,3645400
2019-08-27,50.439999,50.520000,49.349998,49.450001,49.084354,5049500
2019-08-28,49.259998,49.990002,49.029999,49.950001,49.580658,2610200
2019-08-29,50.340000,50.820000,50.220001,50.400002,50.027332,3271100
2019-08-30,50.680000,51.189999,50.450001,51.189999,50.811485,5194900
2019-09-03,51.250000,51.320000,50.040001,50.430000,50.057110,3975100
2019-09-04,50.730000,51.619999,50.730000,51.430000,51.049713,4680000
2019-09-05,51.799999,52.770000,51.799999,52.330002,51.943062,3807100
2019-09-06,52.669998,52.799999,52.150002,52.560001,52.171360,2565600
2019-09-09,52.650002,55.700001,52.650002,55.590000,55.178955,9416400
2019-09-10,55.570000,57.000000,55.459999,56.880001,56.459415,6930900
2019-09-11,57.340000,58.099998,56.830002,58.060001,57.630692,6992300
2019-09-12,58.000000,58.000000,55.259998,55.560001,55.149178,6771700
2019-09-13,55.950001,56.439999,55.299999,55.990002,55.575996,3872200
2019-09-16,55.349998,55.700001,55.060001,55.340000,54.930801,3660800
2019-09-17,55.340000,55.340000,54.220001,54.840000,54.434498,4841900
2019-09-18,54.639999,54.730000,53.919998,54.410000,54.007679,3903800
2019-09-19,54.639999,55.040001,54.439999,54.570000,54.166496,4365100
2019-09-20,54.389999,55.939999,54.259998,55.000000,54.593315,10823700
2019-09-23,54.939999,55.090000,53.779999,54.320000,53.918343,3778300
2019-09-24,54.669998,54.759998,53.230000,53.630001,53.233448,5408600
2019-09-25,53.689999,54.560001,53.320000,54.360001,53.958050,3385400
2019-09-26,54.700001,54.820000,53.560001,54.080002,53.680122,3836300
2019-09-27,54.240002,54.959999,53.720001,54.410000,54.007679,3403100
2019-09-30,54.610001,55.509998,54.549999,55.310001,54.901024,3218300
2019-10-01,55.259998,55.869999,54.279999,54.700001,54.295536,4824700
2019-10-02,54.529999,54.619999,52.730000,52.830002,52.439362,5016000
2019-10-03,52.830002,53.049999,51.570000,52.599998,52.211060,3625100
2019-10-04,52.740002,53.060001,52.060001,52.970001,52.578327,3895400
2019-10-07,52.830002,53.119999,52.570000,52.759998,52.369877,4427000
2019-10-08,52.349998,52.750000,51.860001,52.090000,51.704834,4129700
2019-10-09,52.610001,52.730000,52.029999,52.080002,51.694908,4737200
2019-10-10,52.240002,53.270000,52.240002,52.930000,52.538624,3334200
2019-10-11,53.450001,54.599998,53.450001,53.990002,53.590786,4803400
2019-10-14,53.740002,53.959999,53.169998,53.669998,53.273148,2495600
2019-10-15,53.759998,54.849998,53.730000,54.520000,54.116867,3390100
2019-10-16,54.480000,55.200001,54.259998,54.660000,54.255829,2975000
2019-10-17,54.980000,56.099998,54.779999,55.939999,55.526363,4815200
2019-10-18,56.020000,56.169998,55.270000,55.299999,54.891098,4682400
2019-10-21,55.150002,55.500000,54.279999,54.590000,54.186348,5180800
2019-10-22,54.880001,55.509998,54.520000,55.320000,54.910950,3747900
2019-10-23,53.860001,54.689999,53.549999,54.560001,54.156570,4589600
2019-10-24,54.590000,55.259998,53.830002,54.450001,54.047382,3522400
2019-10-25,54.200001,55.570000,54.020000,55.419998,55.010208,4806500
2019-10-28,56.040001,56.450001,54.930000,55.799999,55.387402,8066800
2019-10-29,55.549999,56.810001,54.840000,56.270000,55.853928,5968900
2019-10-30,56.150002,56.580002,55.209999,55.860001,55.446957,3684400
2019-10-31,55.880001,55.880001,54.000000,54.779999,54.374943,6969900
2019-11-01,55.080002,57.709999,55.009998,57.380001,56.955719,8239000
2019-11-04,57.900002,60.000000,57.880001,59.650002,59.208935,10758500
2019-11-05,59.990002,64.500000,59.119999,61.209999,60.757397,28677900
2019-11-06,61.689999,61.700001,58.540001,59.490002,59.050117,13655100
2019-11-07,59.820000,60.799999,58.560001,58.669998,58.236176,9861700
2019-11-08,58.730000,59.480000,58.080002,59.240002,58.801968,5450100
2019-11-11,62.639999,63.240002,61.209999,62.250000,61.789707,24417800
2019-11-12,62.299999,62.849998,61.509998,62.720001,62.256233,6901800
2019-11-13,62.630001,62.820000,61.779999,62.250000,61.789707,4917100
2019-11-14,62.299999,62.660000,61.619999,61.939999,61.481998,4184100
2019-11-15,61.880001,62.880001,61.810001,62.139999,62.139999,5317400
2019-11-18,62.070000,62.380001,61.709999,61.939999,61.939999,4575400
2019-11-19,62.160000,62.160000,61.099998,61.450001,61.450001,4199200
2019-11-20,61.209999,61.529999,60.680000,61.340000,61.340000,5933300
2019-11-21,61.360001,61.410000,60.459999,60.619999,60.619999,3963200
2019-11-22,60.939999,61.270000,60.410000,60.599998,60.599998,3506800
2019-11-25,60.689999,61.049999,60.560001,60.669998,60.669998,4656800
2019-11-26,60.419998,60.540001,58.939999,59.630001,59.630001,7656500
2019-11-27,59.790001,60.169998,59.250000,60.110001,60.110001,4033800
2019-11-29,59.959999,59.990002,59.450001,59.599998,59.599998,2177900
2019-12-02,59.299999,59.500000,58.459999,59.270000,59.270000,5695000
2019-12-03,58.799999,59.080002,57.730000,58.990002,58.990002,4816600
2019-12-04,59.689999,59.820000,58.650002,58.910000,58.910000,3765700
2019-12-05,59.060001,59.310001,58.470001,59.099998,59.099998,3814800
2019-12-06,59.380001,59.919998,58.590000,58.630001,58.630001,3477200
2019-12-09,58.529999,59.070000,58.310001,58.709999,58.709999,3953500
2019-12-10,58.849998,58.900002,58.250000,58.410000,58.410000,3400800
2019-12-11,58.150002,58.439999,57.759998,58.009998,58.009998,2951000
2019-12-12,58.310001,59.279999,58.139999,58.580002,58.580002,3139800
2019-12-13,58.509998,58.810001,57.689999,57.880001,57.880001,4356400
2019-12-16,58.180000,58.770000,57.779999,57.799999,57.799999,5461500
2019-12-17,57.860001,58.000000,56.759998,57.090000,57.090000,5417500
2019-12-18,57.230000,57.509998,56.930000,57.200001,57.200001,4906100
2019-12-19,57.549999,58.820000,57.340000,57.750000,57.750000,5198900
2019-12-20,58.330002,58.980000,57.759998,58.389999,58.389999,8433100
2019-12-23,58.709999,59.000000,58.419998,58.570000,58.570000,4813200
2019-12-24,58.900002,58.919998,58.279999,58.349998,58.349998,1475400
