Date,Open,High,Low,Close,Adj Close,Volume
2018-12-26,68.699997,73.010002,68.650002,73.010002,72.244881,10019200
2018-12-27,72.180000,73.730003,70.989998,73.669998,72.897957,9004900
2018-12-28,73.970001,74.459999,72.570000,73.339996,72.571411,6197000
2018-12-31,73.980003,74.459999,73.519997,74.139999,73.363029,5519100
2019-01-02,72.790001,74.639999,72.190002,74.059998,73.283867,6762700
2019-01-03,73.250000,73.320000,71.209999,72.750000,71.987610,8007400
2019-01-04,73.449997,75.120003,73.120003,74.650002,73.867699,7844200
2019-01-07,74.739998,76.360001,74.300003,75.720001,74.926483,8184800
2019-01-08,76.830002,77.400002,76.199997,76.730003,75.925896,8809000
2019-01-09,76.970001,77.150002,76.139999,76.589996,75.787354,8591000
2019-01-10,75.639999,77.339996,75.459999,76.419998,75.619141,11148600
2019-01-11,76.339996,76.889999,75.800003,76.040001,75.243126,10689900
2019-01-14,75.459999,76.809998,75.459999,76.089996,75.292595,5677400
2019-01-15,76.190002,77.980003,76.129997,77.879997,77.063843,6212400
2019-01-16,78.000000,78.849998,77.589996,77.680000,76.865944,5697100
2019-01-17,77.540001,79.400002,77.309998,79.129997,78.300743,7737300
2019-01-18,79.949997,80.970001,79.739998,80.449997,79.606903,10404100
2019-01-22,80.330002,81.309998,80.199997,80.750000,79.903763,8781700
2019-01-23,81.190002,81.400002,80.220001,80.500000,79.656380,5823000
2019-01-24,80.599998,80.870003,79.550003,80.440002,79.597015,4753200
2019-01-25,81.250000,81.330002,80.430000,80.610001,79.765228,4457100
2019-01-28,79.800003,80.510002,79.739998,80.320000,79.478279,5452000
2019-01-29,80.360001,80.830002,79.839996,80.220001,79.379318,4187500
2019-01-30,80.400002,81.290001,80.059998,81.279999,80.428207,5200200
2019-01-31,81.180000,81.949997,80.709999,81.879997,81.021919,8599200
2019-02-01,81.830002,81.900002,81.129997,81.510002,80.655800,5351900
2019-02-04,81.220001,82.000000,80.830002,81.989998,81.130775,4236600
2019-02-05,81.980003,83.190002,81.930000,82.860001,81.991653,6545600
2019-02-06,82.510002,82.709999,81.639999,82.709999,81.843224,3682800
2019-02-07,82.150002,82.849998,81.709999,82.389999,81.526573,4827500
