Date,Open,High,Low,Close,Adj Close,Volume
2018-12-26,102.940002,106.419998,100.480003,106.010002,103.669579,7112400
2018-12-27,102.599998,105.760002,101.660004,105.760002,103.425095,6552600
2018-12-28,106.300003,107.180000,104.930000,105.339996,103.014366,5617000
2018-12-31,105.599998,106.480003,105.239998,106.480003,104.129204,4436300
2019-01-02,105.160004,108.349998,104.239998,108.300003,105.909012,5891600
2019-01-03,107.550003,108.000000,103.230003,103.480003,101.195427,5591100
2019-01-04,104.120003,107.199997,103.510002,107.019997,104.657272,6345700
2019-01-07,107.059998,107.410004,105.540001,106.970001,104.608383,5232600
2019-01-08,108.839996,109.449997,107.349998,108.900002,106.495773,3745300
2019-01-09,109.559998,109.639999,108.540001,109.320000,106.906502,4233400
2019-01-10,108.760002,110.540001,108.730003,110.410004,107.972435,3378300
2019-01-11,109.559998,109.980003,108.620003,109.949997,107.522591,3624800
2019-01-14,109.199997,111.480003,108.800003,110.849998,108.402718,3177800
2019-01-15,110.750000,111.220001,109.540001,111.059998,108.608078,2797200
2019-01-16,111.089996,111.589996,110.449997,110.870003,108.422279,3887500
2019-01-17,110.370003,113.500000,110.300003,112.769997,110.280327,3196500
2019-01-18,114.290001,114.699997,112.900002,113.900002,111.385391,4636100
2019-01-22,113.010002,113.160004,110.650002,111.059998,108.608078,5689100
2019-01-23,117.300003,119.339996,114.349998,117.040001,114.456062,12561900
2019-01-24,117.750000,119.349998,114.540001,115.559998,113.008728,9035200
2019-01-25,116.339996,116.900002,115.080002,115.809998,113.253212,4641400
2019-01-28,115.199997,115.260002,113.769997,115.080002,112.539337,8911900
2019-01-29,115.570000,118.220001,115.500000,117.839996,115.238403,10829800
2019-01-30,118.599998,120.250000,117.250000,119.120003,116.490143,7317800
2019-01-31,119.570000,119.570000,117.629997,118.070000,115.463318,6081400
2019-02-01,119.589996,120.029999,118.110001,118.980003,116.353233,4136300
2019-02-04,118.989998,119.250000,117.879997,119.139999,116.509697,4944700
2019-02-05,119.820000,120.790001,119.080002,120.769997,118.103714,4526200
2019-02-06,120.860001,121.730003,120.339996,121.360001,118.680687,3502500
2019-02-07,120.360001,120.989998,118.989998,120.720001,118.054817,4647400
2019-02-08,120.290001,122.519997,120.220001,122.489998,119.785736,3941900
2019-02-11,122.900002,123.110001,121.510002,122.720001,120.010666,3915900
2019-02-12,123.360001,124.349998,122.709999,123.980003,121.242844,3539500
2019-02-13,124.349998,124.889999,124.220001,124.419998,121.673126,2463600
2019-02-14,123.150002,124.389999,122.709999,124.129997,122.110886,3749300
2019-02-15,125.599998,127.910004,125.029999,127.760002,125.681847,6828400
2019-02-19,127.379997,129.139999,126.860001,128.639999,126.547531,6092500
2019-02-20,128.699997,129.639999,127.830002,128.429993,126.340935,6301200
2019-02-21,128.149994,128.589996,125.830002,126.320000,124.265266,3259800
2019-02-22,128.050003,128.350006,126.800003,127.769997,125.691681,3158100
2019-02-25,128.699997,129.119995,128.160004,128.270004,126.183556,2672100
2019-02-26,127.779999,128.449997,126.769997,127.190002,125.121109,3397000
2019-02-27,127.080002,127.349998,126.099998,126.900002,124.835838,2498000
2019-02-28,126.690002,127.330002,125.570000,125.669998,123.625832,4416200
2019-03-01,126.980003,127.349998,125.239998,125.769997,123.724213,3822000
2019-03-04,126.290001,127.400002,125.099998,125.739998,123.694702,3477700
2019-03-05,125.639999,126.839996,125.639999,125.940002,123.891449,3235900
2019-03-06,126.180000,126.860001,125.370003,125.389999,123.350395,3519500
2019-03-07,125.010002,125.089996,122.919998,124.459999,122.435516,4163900
2019-03-08,123.849998,124.139999,122.290001,124.019997,122.002678,3091500
2019-03-11,121.580002,126.190002,121.480003,126.010002,123.960312,4655800
2019-03-12,125.709999,126.910004,124.519997,124.669998,122.642097,3844200
