Date,Open,High,Low,Close,Adj Close,Volume
2018-12-26,86.419998,90.419998,86.300003,90.410004,88.615326,10028300
2018-12-27,89.750000,91.610001,88.440002,91.589996,89.771889,9881500
2018-12-28,92.070000,93.470001,91.650002,92.129997,90.301170,9874000
2018-12-31,92.669998,93.389999,92.250000,93.150002,91.300919,7005800
2019-01-02,91.639999,93.650002,91.639999,93.339996,91.487152,8152700
2019-01-03,93.209999,94.709999,92.699997,92.860001,91.016685,8277300
2019-01-04,93.209999,93.660004,92.690002,93.440002,91.585175,8029100
2019-01-07,93.620003,95.169998,93.180000,94.540001,92.663338,7789700
2019-01-08,95.059998,95.760002,93.910004,95.199997,93.310226,7200900
2019-01-09,95.709999,96.139999,94.769997,94.889999,93.006386,6272300
2019-01-10,93.879997,94.980003,93.120003,94.959999,93.074997,9396300
2019-01-11,94.989998,95.290001,94.550003,94.839996,92.957375,5394600
2019-01-14,94.480003,95.449997,94.279999,94.949997,93.065193,7085100
2019-01-15,95.470001,96.599998,95.379997,96.250000,94.339394,7058200
2019-01-16,95.930000,96.860001,95.830002,96.349998,94.437401,5410000
2019-01-17,96.320000,97.209999,96.160004,96.739998,94.819664,5614500
2019-01-18,96.949997,98.199997,96.849998,97.730003,95.790016,6120600
2019-01-22,97.150002,98.430000,96.779999,97.489998,95.554771,8063200
2019-01-23,98.870003,99.349998,97.529999,98.709999,96.750557,8345800
2019-01-24,98.199997,98.459999,96.430000,98.360001,96.407509,7609700
2019-01-25,98.750000,98.910004,96.750000,96.940002,95.015694,7218200
2019-01-28,96.529999,97.070000,96.080002,97.059998,95.133308,5875800
2019-01-29,96.769997,97.160004,96.510002,96.709999,94.790260,5253400
2019-01-30,96.680000,96.800003,94.260002,94.800003,92.918182,11849300
2019-01-31,94.629997,96.870003,94.629997,95.830002,93.927734,14723000
2019-02-01,95.919998,96.000000,93.110001,93.860001,91.996834,12591900
2019-02-04,93.860001,94.769997,93.349998,94.769997,92.888756,7268600
2019-02-05,95.250000,95.940002,95.019997,95.599998,93.702293,6099900
2019-02-06,95.430000,96.010002,95.220001,95.639999,93.741493,4264900
2019-02-07,95.110001,96.820000,95.000000,96.730003,94.809868,7010100
2019-02-08,96.339996,96.690002,95.139999,95.580002,93.682686,6169200
2019-02-11,95.650002,96.349998,95.639999,96.199997,94.290375,5542800
2019-02-12,96.820000,97.169998,96.500000,96.970001,95.045105,5881300
2019-02-13,97.300003,98.000000,97.089996,97.940002,95.995850,5458500
2019-02-14,97.680000,99.199997,97.019997,98.519997,96.564323,7200800
2019-02-15,98.980003,100.000000,98.860001,99.989998,98.005150,9481000
2019-02-19,102.379997,104.180000,102.070000,102.199997,100.171272,20697300
2019-02-20,101.809998,102.339996,98.650002,99.879997,97.897331,17631800
2019-02-21,99.660004,99.919998,98.910004,99.389999,97.417061,6413200
2019-02-22,99.820000,100.160004,99.139999,99.550003,97.573875,8086900
2019-02-25,100.120003,100.129997,99.050003,99.120003,97.152420,9235000
2019-02-26,99.019997,99.059998,97.870003,98.690002,96.730957,8488100
2019-02-27,98.120003,98.389999,97.589996,98.110001,96.162468,7902300
2019-02-28,98.110001,99.470001,97.769997,98.989998,97.024994,11375900
2019-03-01,99.470001,99.559998,97.120003,97.930000,95.986038,10352500
2019-03-04,98.120003,98.589996,97.370003,97.849998,95.907623,7683800
2019-03-05,98.129997,99.190002,98.089996,98.339996,96.387909,6119300
2019-03-06,98.269997,99.000000,97.860001,98.260002,96.309494,4696600
2019-03-07,97.709999,98.199997,97.239998,97.449997,95.515572,6126600
2019-03-08,97.550003,98.419998,97.000000,97.589996,95.652794,5659000
2019-03-11,98.040001,98.580002,97.820000,98.480003,96.525131,5345300
2019-03-12,98.529999,98.739998,98.050003,98.370003,96.417313,5070500
2019-03-13,98.699997,99.349998,98.389999,99.029999,97.064209,5482300
2019-03-14,98.410004,98.430000,97.589996,98.220001,96.788284,4925800
2019-03-15,98.279999,98.510002,97.599998,98.419998,96.985374,14600000
2019-03-18,98.300003,99.769997,98.260002,99.660004,98.207298,5770100
2019-03-19,99.989998,100.489998,99.570000,99.849998,98.394531,5414400
2019-03-20,99.199997,99.550003,98.540001,98.639999,97.202164,6323100
2019-03-21,98.250000,99.129997,98.099998,99.059998,97.616035,6551000
2019-03-22,98.580002,99.529999,97.940002,98.279999,96.847412,6708100
2019-03-25,97.800003,98.620003,97.629997,98.169998,96.739014,5407400
2019-03-26,98.360001,98.849998,98.029999,98.320000,96.886818,4945900
2019-03-27,98.139999,98.860001,95.000000,97.209999,95.793007,8471200
2019-03-28,97.589996,97.870003,96.529999,97.129997,95.714172,8054300
2019-03-29,97.589996,97.669998,97.040001,97.529999,96.108345,7439900
2019-04-01,97.970001,98.360001,97.559998,97.820000,96.394112,8505800
2019-04-02,97.760002,98.309998,96.900002,96.940002,95.526947,6274000
